-4.995 	500 	0 	1.5e+07
-4.985 	500 	0 	1.5e+07
-4.975 	500 	0 	1.5e+07
-4.965 	500 	0 	1.5e+07
-4.955 	500 	0 	1.5e+07
-4.945 	500 	0 	1.5e+07
-4.935 	500 	0 	1.5e+07
-4.925 	500 	0 	1.5e+07
-4.915 	500 	0 	1.5e+07
-4.905 	500 	0 	1.5e+07
-4.895 	500 	0 	1.5e+07
-4.885 	500 	0 	1.5e+07
-4.875 	500 	0 	1.5e+07
-4.865 	500 	0 	1.5e+07
-4.855 	500 	0 	1.5e+07
-4.845 	500 	0 	1.5e+07
-4.835 	500 	0 	1.5e+07
-4.825 	500 	0 	1.5e+07
-4.815 	500 	0 	1.5e+07
-4.805 	500 	0 	1.5e+07
-4.795 	500 	0 	1.5e+07
-4.785 	500 	0 	1.5e+07
-4.775 	500 	0 	1.5e+07
-4.765 	500 	0 	1.5e+07
-4.755 	500 	0 	1.5e+07
-4.745 	500 	0 	1.5e+07
-4.735 	500 	0 	1.5e+07
-4.725 	500 	0 	1.5e+07
-4.715 	500 	0 	1.5e+07
-4.705 	500 	0 	1.5e+07
-4.695 	500 	0 	1.5e+07
-4.685 	500 	0 	1.5e+07
-4.675 	500 	0 	1.5e+07
-4.665 	500 	0 	1.5e+07
-4.655 	500 	0 	1.5e+07
-4.645 	500 	0 	1.5e+07
-4.635 	500 	0 	1.5e+07
-4.625 	500 	0 	1.5e+07
-4.615 	500 	0 	1.5e+07
-4.605 	500 	0 	1.5e+07
-4.595 	500 	0 	1.5e+07
-4.585 	500 	0 	1.5e+07
-4.575 	500 	0 	1.5e+07
-4.565 	500 	0 	1.5e+07
-4.555 	500 	0 	1.5e+07
-4.545 	500 	0 	1.5e+07
-4.535 	500 	0 	1.5e+07
-4.525 	500 	0 	1.5e+07
-4.515 	500 	0 	1.5e+07
-4.505 	500 	0 	1.5e+07
-4.495 	500 	0 	1.5e+07
-4.485 	500 	0 	1.5e+07
-4.475 	500 	0 	1.5e+07
-4.465 	500 	0 	1.5e+07
-4.455 	500 	0 	1.5e+07
-4.445 	500 	0 	1.5e+07
-4.435 	500 	0 	1.5e+07
-4.425 	500 	0 	1.5e+07
-4.415 	500 	0 	1.5e+07
-4.405 	500 	0 	1.5e+07
-4.395 	500 	0 	1.5e+07
-4.385 	500 	0 	1.5e+07
-4.375 	500 	0 	1.5e+07
-4.365 	500 	0 	1.5e+07
-4.355 	500 	0 	1.5e+07
-4.345 	500 	0 	1.5e+07
-4.335 	500 	0 	1.5e+07
-4.325 	500 	0 	1.5e+07
-4.315 	500 	0 	1.5e+07
-4.305 	500 	0 	1.5e+07
-4.295 	500 	0 	1.5e+07
-4.285 	500 	0 	1.5e+07
-4.275 	500 	0 	1.5e+07
-4.265 	500 	0 	1.5e+07
-4.255 	500 	0 	1.5e+07
-4.245 	500 	0 	1.5e+07
-4.235 	500 	0 	1.5e+07
-4.225 	500 	0 	1.5e+07
-4.215 	500 	0 	1.5e+07
-4.205 	500 	0 	1.5e+07
-4.195 	500 	0 	1.5e+07
-4.185 	500 	0 	1.5e+07
-4.175 	500 	0 	1.5e+07
-4.165 	500 	0 	1.5e+07
-4.155 	500 	0 	1.5e+07
-4.145 	500 	0 	1.5e+07
-4.135 	500 	0 	1.5e+07
-4.125 	500 	0 	1.5e+07
-4.115 	500 	0 	1.5e+07
-4.105 	500 	0 	1.5e+07
-4.095 	500 	0 	1.5e+07
-4.085 	500 	0 	1.5e+07
-4.075 	500 	0 	1.5e+07
-4.065 	500 	0 	1.5e+07
-4.055 	500 	0 	1.5e+07
-4.045 	500 	0 	1.5e+07
-4.035 	500 	0 	1.5e+07
-4.025 	500 	0 	1.5e+07
-4.015 	500 	0 	1.5e+07
-4.005 	500 	0 	1.5e+07
-3.995 	500 	0 	1.5e+07
