-4.995 	500 	3.52459e-12 	1.5e+07
-4.985 	500 	3.25347e-12 	1.5e+07
-4.975 	500 	5.42245e-13 	1.5e+07
-4.965 	500 	8.13367e-13 	1.5e+07
-4.955 	500 	2.4401e-12 	1.5e+07
-4.945 	500 	2.16898e-12 	1.5e+07
-4.935 	500 	1.8263e-25 	1.5e+07
-4.925 	500 	1.82719e-25 	1.5e+07
-4.915 	500 	2.16898e-12 	1.5e+07
-4.905 	500 	2.4401e-12 	1.5e+07
-4.895 	500 	8.13349e-12 	1.5e+07
-4.885 	500 	5.96451e-12 	1.5e+07
-4.875 	500 	2.71122e-13 	1.5e+07
-4.865 	500 	3.95473e-25 	1.5e+07
-4.855 	500 	2.26153e-74 	1.5e+07
-4.845 	500 	3.3483e-25 	1.5e+07
-4.835 	500 	8.13367e-13 	1.5e+07
-4.825 	500 	1.08449e-12 	1.5e+07
-4.815 	500 	2.19708e-24 	1.5e+07
-4.805 	500 	4.88008e-12 	1.5e+07
-4.795 	500 	3.79555e-12 	1.5e+07
-4.785 	500 	2.16898e-12 	1.5e+07
-4.775 	500 	2.4401e-12 	1.5e+07
-4.765 	500 	3.52459e-12 	1.5e+07
-4.755 	500 	5.42245e-13 	1.5e+07
-4.745 	500 	3.6526e-25 	1.5e+07
-4.735 	500 	2.88358e-73 	1.5e+07
-4.725 	500 	3.25347e-12 	1.5e+07
-4.715 	500 	2.0049e-34 	1.5e+07
-4.705 	500 	2.71121e-12 	1.5e+07
-4.695 	500 	3.95834e-25 	1.5e+07
-4.685 	500 	1.43687e-11 	1.5e+07
-4.675 	500 	1.30132e-11 	1.5e+07
-4.665 	500 	1.62673e-12 	1.5e+07
-4.655 	500 	1.35561e-12 	1.5e+07
-4.645 	500 	3.95675e-25 	1.5e+07
-4.635 	500 	2.71122e-12 	1.5e+07
-4.625 	500 	3.52459e-12 	1.5e+07
-4.615 	500 	2.71122e-18 	1.5e+07
-4.605 	500 	3.52459e-17 	1.5e+07
-4.595 	500 	1.82264e-35 	1.5e+07
-4.585 	500 	3.52459e-12 	1.5e+07
-4.575 	500 	2.71122e-12 	1.5e+07
-4.565 	500 	1.21753e-25 	1.5e+07
-4.555 	500 	2.43358e-25 	1.5e+07
-4.545 	500 	7.3201e-12 	1.5e+07
-4.535 	500 	5.15115e-12 	1.5e+07
-4.525 	500 	2.16898e-17 	1.5e+07
-4.515 	500 	3.52459e-12 	1.5e+07
-4.505 	500 	8.13367e-13 	1.5e+07
-4.495 	500 	3.35552e-25 	1.5e+07
-4.485 	500 	1.26808e-112 	1.5e+07
-4.475 	500 	6.10953e-81 	1.5e+07
-4.465 	500 	3.65266e-25 	1.5e+07
-4.455 	500 	5.42245e-13 	1.5e+07
-4.445 	500 	8.13367e-13 	1.5e+07
-4.435 	500 	7.29062e-35 	1.5e+07
-4.425 	500 	2.16898e-12 	1.5e+07
-4.415 	500 	1.89786e-12 	1.5e+07
-4.405 	500 	2.12971e-25 	1.5e+07
-4.395 	500 	1.52195e-25 	1.5e+07
-4.385 	500 	2.4401e-12 	1.5e+07
-4.375 	500 	2.71122e-12 	1.5e+07
-4.365 	500 	5.42245e-13 	1.5e+07
-4.355 	500 	0 	1.5e+07
-4.345 	500 	0 	1.5e+07
-4.335 	500 	2.71122e-13 	1.5e+07
-4.325 	500 	5.42245e-13 	1.5e+07
-4.315 	500 	8.94683e-12 	1.5e+07
-4.305 	500 	8.40451e-12 	1.5e+07
-4.295 	500 	1.35561e-12 	1.5e+07
-4.285 	500 	1.89786e-12 	1.5e+07
-4.275 	500 	7.32007e-12 	1.5e+07
-4.265 	500 	4.33777e-12 	1.5e+07
-4.255 	500 	5.69349e-12 	1.5e+07
-4.245 	500 	5.15116e-12 	1.5e+07
-4.235 	500 	3.52459e-12 	1.5e+07
-4.225 	500 	2.71153e-13 	1.5e+07
-4.215 	500 	1.48426e-27 	1.5e+07
-4.205 	500 	2.71122e-13 	1.5e+07
-4.195 	500 	3.52459e-12 	1.5e+07
-4.185 	500 	0 	1.5e+07
-4.175 	500 	2.4401e-12 	1.5e+07
-4.165 	500 	1.35561e-12 	1.5e+07
-4.155 	500 	0 	1.5e+07
-4.145 	500 	1.89786e-12 	1.5e+07
-4.135 	500 	7.86235e-12 	1.5e+07
-4.125 	500 	8.40454e-12 	1.5e+07
-4.115 	500 	3.04517e-25 	1.5e+07
