-4.995 	500 	8.81148e-12 	1.5e+07
-4.985 	500 	8.13367e-12 	1.5e+07
-4.975 	500 	1.35561e-12 	1.5e+07
-4.965 	500 	2.03342e-12 	1.5e+07
-4.955 	500 	6.10026e-12 	1.5e+07
-4.945 	500 	5.42245e-12 	1.5e+07
-4.935 	500 	2.86003e-24 	1.5e+07
-4.925 	500 	2.86092e-24 	1.5e+07
-4.915 	500 	5.42245e-12 	1.5e+07
-4.905 	500 	6.10026e-12 	1.5e+07
-4.895 	500 	2.03339e-11 	1.5e+07
-4.885 	500 	1.49115e-11 	1.5e+07
-4.875 	500 	6.77806e-13 	1.5e+07
-4.865 	500 	6.19431e-24 	1.5e+07
-4.855 	500 	1.11221e-71 	1.5e+07
-4.845 	500 	5.24334e-24 	1.5e+07
-4.835 	500 	2.03342e-12 	1.5e+07
-4.825 	500 	2.71122e-12 	1.5e+07
-4.815 	500 	3.43764e-23 	1.5e+07
-4.805 	500 	1.22004e-11 	1.5e+07
-4.795 	500 	9.48909e-12 	1.5e+07
-4.785 	500 	5.42245e-12 	1.5e+07
-4.775 	500 	6.10026e-12 	1.5e+07
-4.765 	500 	8.81148e-12 	1.5e+07
-4.755 	500 	1.35561e-12 	1.5e+07
-4.745 	500 	5.72006e-24 	1.5e+07
-4.735 	500 	1.44225e-70 	1.5e+07
-4.725 	500 	8.13367e-12 	1.5e+07
-4.715 	500 	5.01228e-34 	1.5e+07
-4.705 	500 	6.77804e-12 	1.5e+07
-4.695 	500 	6.19812e-24 	1.5e+07
-4.685 	500 	3.76002e-11 	1.5e+07
-4.675 	500 	3.42113e-11 	1.5e+07
-4.665 	500 	4.06684e-12 	1.5e+07
-4.655 	500 	3.38903e-12 	1.5e+07
-4.645 	500 	6.19635e-24 	1.5e+07
-4.635 	500 	6.77806e-12 	1.5e+07
-4.625 	500 	8.81148e-12 	1.5e+07
-4.615 	500 	2.71122e-18 	1.5e+07
-4.605 	500 	3.52459e-17 	1.5e+07
-4.595 	500 	4.55662e-35 	1.5e+07
-4.585 	500 	8.81148e-12 	1.5e+07
-4.575 	500 	6.77806e-12 	1.5e+07
-4.565 	500 	1.90669e-24 	1.5e+07
-4.555 	500 	3.81182e-24 	1.5e+07
-4.545 	500 	1.83005e-11 	1.5e+07
-4.535 	500 	1.28781e-11 	1.5e+07
-4.525 	500 	2.16898e-17 	1.5e+07
-4.515 	500 	8.81148e-12 	1.5e+07
-4.505 	500 	2.03342e-12 	1.5e+07
-4.495 	500 	5.25066e-24 	1.5e+07
-4.485 	500 	7.96041e-111 	1.5e+07
-4.475 	500 	1.33972e-79 	1.5e+07
-4.465 	500 	5.7201e-24 	1.5e+07
-4.455 	500 	1.35561e-12 	1.5e+07
-4.445 	500 	2.03342e-12 	1.5e+07
-4.435 	500 	1.82266e-34 	1.5e+07
-4.425 	500 	5.42245e-12 	1.5e+07
-4.415 	500 	4.74464e-12 	1.5e+07
-4.405 	500 	3.33561e-24 	1.5e+07
-4.395 	500 	2.38333e-24 	1.5e+07
-4.385 	500 	6.10026e-12 	1.5e+07
-4.375 	500 	6.77806e-12 	1.5e+07
-4.365 	500 	1.35561e-12 	1.5e+07
-4.355 	500 	0 	1.5e+07
-4.345 	500 	0 	1.5e+07
-4.335 	500 	6.77806e-13 	1.5e+07
-4.325 	500 	1.35561e-12 	1.5e+07
-4.315 	500 	2.23673e-11 	1.5e+07
-4.305 	500 	2.10117e-11 	1.5e+07
-4.295 	500 	3.38903e-12 	1.5e+07
-4.285 	500 	4.74464e-12 	1.5e+07
-4.275 	500 	1.83005e-11 	1.5e+07
-4.265 	500 	1.08447e-11 	1.5e+07
-4.255 	500 	1.42338e-11 	1.5e+07
-4.245 	500 	1.28781e-11 	1.5e+07
-4.235 	500 	8.81148e-12 	1.5e+07
-4.225 	500 	6.77836e-13 	1.5e+07
-4.215 	500 	9.0868e-27 	1.5e+07
-4.205 	500 	6.77806e-13 	1.5e+07
-4.195 	500 	8.81148e-12 	1.5e+07
-4.185 	500 	0 	1.5e+07
-4.175 	500 	6.10026e-12 	1.5e+07
-4.165 	500 	3.38903e-12 	1.5e+07
-4.155 	500 	0 	1.5e+07
-4.145 	500 	4.74464e-12 	1.5e+07
-4.135 	500 	1.96561e-11 	1.5e+07
-4.125 	500 	2.10117e-11 	1.5e+07
-4.115 	500 	4.76805e-24 	1.5e+07
-4.105 	500 	9.53102e-25 	1.5e+07
-4.095 	500 	8.13367e-12 	1.5e+07
-4.085 	500 	8.81148e-12 	1.5e+07
-4.075 	500 	6.77806e-13 	1.5e+07
-4.065 	500 	0 	1.5e+07
-4.055 	500 	1.90692e-23 	1.5e+07
-4.045 	500 	1.15225e-11 	1.5e+07
-4.035 	500 	1.55894e-11 	1.5e+07
-4.025 	500 	6.19933e-24 	1.5e+07
-4.015 	500 	4.74464e-12 	1.5e+07
-4.005 	500 	5.42245e-12 	1.5e+07
-3.995 	500 	1.82266e-34 	1.5e+07
-3.985 	500 	6.77798e-12 	1.5e+07
-3.975 	500 	7.45577e-12 	1.5e+07
-3.965 	500 	6.77806e-13 	1.5e+07
-3.955 	500 	1.95654e-27 	1.5e+07
-3.945 	500 	8.81148e-12 	1.5e+07
-3.935 	500 	7.45587e-12 	1.5e+07
-3.925 	500 	1.55892e-11 	1.5e+07
-3.915 	500 	1.15225e-11 	1.5e+07
-3.905 	500 	3.38903e-12 	1.5e+07
-3.895 	500 	8.13369e-12 	1.5e+07
-3.885 	500 	4.74464e-12 	1.5e+07
-3.875 	500 	3.38903e-12 	1.5e+07
-3.865 	500 	2.71122e-12 	1.5e+07
-3.855 	500 	1.4296e-24 	1.5e+07
-3.845 	500 	7.45587e-12 	1.5e+07
-3.835 	500 	8.13367e-12 	1.5e+07
-3.825 	500 	5.58613e-23 	1.5e+07
-3.815 	500 	2.03349e-12 	1.5e+07
-3.805 	500 	1.0167e-11 	1.5e+07
-3.795 	500 	2.03342e-12 	1.5e+07
-3.785 	500 	2.71122e-12 	1.5e+07
-3.775 	500 	4.8941e-111 	1.5e+07
-3.765 	500 	3.33586e-24 	1.5e+07
-3.755 	500 	4.74464e-12 	1.5e+07
-3.745 	500 	5.42245e-12 	1.5e+07
-3.735 	500 	6.10027e-12 	1.5e+07
-3.725 	500 	8.81145e-12 	1.5e+07
-3.715 	500 	1.35561e-12 	1.5e+07
-3.705 	500 	1.00191e-23 	1.5e+07
-3.695 	500 	2.64341e-11 	1.5e+07
-3.685 	500 	2.44007e-11 	1.5e+07
-3.675 	500 	8.59469e-24 	1.5e+07
-3.665 	500 	0 	1.5e+07
-3.655 	500 	2.71122e-12 	1.5e+07
-3.645 	500 	1.42338e-11 	1.5e+07
-3.635 	500 	1.83006e-11 	1.5e+07
-3.625 	500 	8.81144e-12 	1.5e+07
-3.615 	500 	6.19972e-24 	1.5e+07
-3.605 	500 	6.10026e-12 	1.5e+07
-3.595 	500 	6.77806e-12 	1.5e+07
-3.585 	500 	1.22282e-70 	1.5e+07
-3.575 	500 	4.76718e-25 	1.5e+07
